	455429.019091	4654907.446916	54563.238281	2445.900635	8752500.000000
	455429.019091	4654877.446916	54533.238281	2445.334229	8769600.000000
	455429.019091	4654847.446916	54503.238281	2444.419678	8788500.000000
	455429.019091	4654817.446916	54473.238281	2443.156738	8794800.000000
	455429.019091	4654787.446916	54443.238281	2441.619141	8817300.000000
	455429.019091	4654757.446916	54413.238281	2440.541992	8820900.000000
	455459.019091	4654727.446916	54370.812500	2438.787598	8836200.000000
	455459.019091	4654697.446916	54340.812500	2438.118652	8868600.000000
	455459.019091	4654667.446916	54310.812500	2438.075439	8869500.000000
	455459.019091	4654637.446916	54280.812500	2436.674561	8876700.000000
	455459.019091	4654607.446916	54250.812500	2436.206055	8877600.000000
	455459.019091	4654577.446916	54220.812500	2436.206055	21206700.000000
	454769.019091	4655357.446916	55462.347656	2484.784180	1535400.000000
	454799.019091	4655357.446916	55432.347656	2483.919678	1553400.000000
	454829.019091	4655327.446916	55389.921875	2483.293701	1605600.000000
	454859.019091	4655297.446916	55347.496094	2481.362549	1619100.000000
	454889.019091	4655297.446916	55317.496094	2480.131104	1638900.000000
	454919.019091	4655267.446916	55275.070313	2476.831787	1663200.000000
	454949.019091	4655237.446916	55232.644531	2475.297852	1683900.000000
	454949.019091	4655207.446916	55202.644531	2473.419189	1701000.000000
	454979.019091	4655177.446916	55160.218750	2472.954102	1716300.000000
	454979.019091	4655147.446916	55130.218750	2471.781494	1723500.000000
	455009.019091	4655117.446916	55087.792969	2471.012939	1728900.000000
	455039.019091	4655087.446916	55045.367188	2467.552979	1732500.000000
	455069.019091	4655057.446916	55002.941406	2463.587646	1763100.000000
	455099.019091	4655057.446916	54972.941406	2462.614502	1777500.000000
	455129.019091	4655057.446916	54942.941406	2462.103271	1782900.000000
	455159.019091	4655027.446916	54900.515625	2461.358398	1792800.000000
	455189.019091	4655027.446916	54870.515625	2460.169678	1801800.000000
	455219.019091	4655027.446916	54840.515625	2458.521973	1812600.000000
	455249.019091	4655027.446916	54810.515625	2456.442139	1820700.000000
	455279.019091	4655027.446916	54780.515625	2453.465088	1835100.000000
	455309.019091	4655027.446916	54750.515625	2452.772461	1840500.000000
	455339.019091	4654997.446916	54708.089844	2450.954834	1852200.000000
	455369.019091	4654967.446916	54665.664063	2449.375488	1860300.000000
	455399.019091	4654937.446916	54623.238281	2447.548584	1863900.000000
	455429.019091	4654937.446916	54593.238281	2446.363037	1865700.000000
	455429.019091	4654907.446916	54563.238281	2445.900635	8752500.000000
	454529.019091	4658237.446916	58627.250000	2576.351074	2076300.000000
	454559.019091	4658207.446916	58584.824219	2576.351074	2088900.000000
	454559.019091	4658177.446916	58554.824219	2576.351074	2099700.000000
	454589.019091	4658147.446916	58512.398438	2576.351074	2110500.000000
	454619.019091	4658147.446916	58482.398438	2576.351074	2139300.000000
	454649.019091	4658117.446916	58439.972656	2576.351074	2143800.000000
	454679.019091	4658087.446916	58397.546875	2576.351074	2163600.000000
	454709.019091	4658057.446916	58355.121094	2576.351074	2172600.000000
	454739.019091	4658027.446916	58312.695313	2573.937256	2180700.000000
	454739.019091	4657997.446916	58282.695313	2572.130371	2184300.000000
	454769.019091	4657967.446916	58240.269531	2568.154297	2192400.000000
	454769.019091	4657937.446916	58210.269531	2564.649414	2199600.000000
	454799.019091	4657907.446916	58167.843750	2561.609619	2234700.000000
	454799.019091	4657877.446916	58137.843750	2561.435547	2251800.000000
	454799.019091	4657847.446916	58107.843750	2561.435547	2255400.000000
	454799.019091	4657817.446916	58077.843750	2561.435547	2258100.000000
	454829.019091	4657787.446916	58035.417969	2561.435547	2286000.000000
	454829.019091	4657757.446916	58005.417969	2561.435547	2287800.000000
	454799.019091	4657727.446916	57962.992188	2560.523438	2289600.000000
	454799.019091	4657697.446916	57932.992188	2559.118164	2299500.000000
	454799.019091	4657667.446916	57902.992188	2558.302490	2303100.000000
	454769.019091	4657637.446916	57860.566406	2558.302490	3072600.000000
	454769.019091	4657607.446916	57830.566406	2558.302490	3079800.000000
	454799.019091	4657577.446916	57788.140625	2558.302490	3082500.000000
	454829.019091	4657547.446916	57745.714844	2558.302490	3091500.000000
	454859.019091	4657517.446916	57703.289063	2558.302490	3101400.000000
	454889.019091	4657517.446916	57673.289063	2558.302490	3108600.000000
	454919.019091	4657487.446916	57630.863281	2558.302490	3112200.000000
	454949.019091	4657457.446916	57588.437500	2558.302490	3116700.000000
	454979.019091	4657427.446916	57546.011719	2558.302490	3118500.000000
	455009.019091	4657397.446916	57503.585938	2558.302490	3467700.000000
	455039.019091	4657427.446916	57461.160156	2557.611816	3472200.000000
	455069.019091	4657427.446916	57431.160156	2557.611816	3473100.000000
	455099.019091	4657397.446916	57388.734375	2557.611816	3475800.000000
	455129.019091	4657367.446916	57346.308594	2557.611816	3479400.000000
	455159.019091	4657337.446916	57303.882813	2557.611816	3913200.000000
	455189.019091	4657307.446916	57261.457031	2557.611816	3976200.000000
	455189.019091	4657277.446916	57231.457031	2557.611816	3987000.000000
	455159.019091	4657247.446916	57189.031250	2555.472168	3988800.000000
	455159.019091	4657217.446916	57159.031250	2553.623535	4010400.000000
	455159.019091	4657187.446916	57129.031250	2553.623535	4022100.000000
	455129.019091	4657157.446916	57086.605469	2553.623535	4032000.000000
	455099.019091	4657127.446916	57044.179688	2553.623535	4045500.000000
	455099.019091	4657097.446916	57014.179688	2553.623535	4064400.000000
	455099.019091	4657067.446916	56984.179688	2553.623535	4081500.000000
	455099.019091	4657037.446916	56954.179688	2553.623535	4082400.000000
